Date,Open,High,Low,Close,Volume,SMA(20),EMA(20),"TSI(2,20)",EMA(12),EMA(26),"MACD(12,26)",MACD Signal(9),PSAR(0.02),ADL(20),ADR(20),ATR(20),ADX(20),Aroon(20) up,Aroon(20) down,Aroon(20) Oscillator,Tenkan(9),Kijun(26),Senkou(26)_A,Senkou(52)_B,Chikou(26),Keltner(20)_mid,Keltner(20)_upper,Keltner(20)_lower,RSI(14),BB_MAVG(20),BB_UP(20),BB_DOWN(20),CCI(20),CMO(14),DEMARK(14),Donchian(20) mid,Donchian(20) up,Donchian(20) down,Pivot,Support,Resistance,stochastic_oscillator Low(14),stochastic_oscillator High(14),stochastic_oscillator %K(14),stochastic_oscillator %D(3),Williams(14),PSY(12),NPSY(12)
2013-04-03,1570.25,1571.47,1549.8,1553.69,4060610000,1555.975,1534.4086,19.6898,1558.1954,1547.266,10.9293,12.2886,1545.5265,17059926388390.135,11.7655,11.7705,21.1701,95.0,5.0,90.0,1558.605,1529.335,1505.59,1464.525,1626.67,1552.2546,1575.7956,1528.7136,49.6365,1555.975,1571.8285,1540.1215,36.4583,-0.727,0.4348,1555.885,1573.66,1538.11,1568.6933,1563.7267,1575.2167,1538.57,1573.66,43.0892,69.0404,-56.9108,41.6667,-16.6667
2013-04-04,1553.69,1562.6,1552.52,1559.98,3350670000,1556.901,1535.6263,18.3456,1558.4699,1548.2078,10.2621,11.8833,1547.7772,17080681844142.803,11.9125,11.9175,20.8368,90.0,45.0,45.0,1559.78,1534.27,1505.675,1464.525,1633.7,1552.9903,1576.8253,1529.1553,48.5459,1556.901,1571.2796,1542.5224,29.899,-2.9083,0.3678,1556.115,1573.66,1538.57,1558.32,1545.17,1566.84,1538.57,1573.66,61.0145,64.7953,-38.9855,50.0,0.0
2013-04-05,1559.98,1559.98,1539.5,1553.28,3515410000,1557.352,1536.4669,15.8545,1557.6715,1548.5835,9.088,11.3243,1573.66,17101575637007.018,12.7205,12.7255,20.9175,85.0,40.0,45.0,1556.58,1537.57,1507.0125,1464.525,1633.77,1553.0179,1578.4689,1527.5669,46.7995,1557.352,1570.581,1544.123,-76.4455,-6.401,0.2978,1556.115,1573.66,1538.57,1558.3667,1554.1333,1564.2133,1538.57,1573.66,41.9208,48.6748,-58.0792,50.0,0.0
2013-04-08,1553.26,1563.07,1548.63,1563.07,2887120000,1557.9465,1537.7338,15.9903,1558.502,1549.6566,8.8454,10.8285,1572.9768,17122699664714.0,12.9655,12.9705,20.7652,80.0,35.0,45.0,1556.58,1537.57,1507.975,1464.525,1650.34,1553.9753,1579.9163,1528.0343,54.6836,1557.9465,1571.0759,1544.8171,20.1975,9.3673,0.3816,1556.115,1573.66,1538.57,1550.92,1541.86,1562.34,1538.57,1573.66,69.8205,57.5853,-30.1795,50.0,0.0
2013-04-09,1563.11,1573.89,1560.92,1568.61,3252780000,1558.566,1539.2041,17.0369,1560.0571,1551.0605,8.9965,10.4621,1539.5,17141371714838.787,13.1685,13.1735,20.2165,100.0,30.0,70.0,1556.695,1543.09,1507.975,1464.525,1658.78,1555.3691,1581.7161,1529.0221,58.5247,1558.566,1572.4972,1544.6348,141.4203,17.0494,0.517,1556.23,1573.89,1538.57,1558.2567,1553.4433,1567.8833,1539.5,1573.89,84.6467,65.4626,-15.3533,58.3333,16.6667
2013-04-10,1568.61,1589.07,1568.61,1587.73,3453350000,1560.3285,1541.5148,20.8862,1564.3145,1553.7768,10.5377,10.4772,1540.1878,17163063966422.172,13.765,13.77,19.5906,100.0,25.0,75.0,1564.285,1557.135,1507.975,1464.525,1650.47,1558.451,1585.991,1530.911,61.3679,1560.3285,1579.0971,1541.5599,266.0177,22.7358,0.5837,1563.82,1589.07,1538.57,1567.8067,1561.7233,1574.6933,1539.5,1589.07,97.2968,83.9213,-2.7032,58.3333,16.6667
2013-04-11,1587.73,1597.35,1586.17,1593.37,3393950000,1562.271,1543.9841,24.1414,1568.7845,1556.7096,12.0749,10.7968,1542.1431,17184072194447.562,13.917,13.922,19.4207,100.0,20.0,80.0,1568.425,1567.73,1514.24,1470.79,1667.47,1561.7767,1589.6207,1533.9327,69.7599,1562.271,1585.9165,1538.6255,278.0838,39.5198,0.6596,1567.96,1597.35,1538.57,1581.8033,1574.5367,1594.9967,1539.5,1597.35,93.1201,91.6879,-6.8799,66.6667,33.3333
2013-04-12,1593.3,1593.3,1579.97,1588.85,3206290000,1563.552,1546.1206,25.0673,1571.8715,1559.0904,12.7811,11.1936,1545.4555,17202757476305.42,14.1435,14.152,18.5448,95.0,15.0,80.0,1568.425,1567.96,1515.13,1471.68,1666.29,1564.3551,1592.6591,1536.0511,64.0422,1563.552,1590.0234,1537.0806,181.4034,28.0844,0.6133,1567.96,1597.35,1538.57,1592.2967,1587.2433,1598.4233,1539.5,1597.35,85.3068,91.9079,-14.6932,58.3333,16.6667
2013-04-15,1588.84,1588.84,1552.28,1552.36,4660130000,1563.135,1546.4177,16.9943,1568.8698,1558.5918,10.2779,11.0105,1548.5692,17215463081742.35,15.5775,15.5865,18.3701,90.0,10.0,80.0,1568.425,1567.96,1515.395,1471.945,1669.16,1563.2127,1594.3857,1532.0397,50.2309,1563.135,1590.0545,1536.2155,13.5722,0.4618,0.432,1567.96,1597.35,1538.57,1587.3733,1581.4467,1594.7767,1539.5,1597.35,22.2299,66.8856,-77.7701,58.3333,16.6667
2013-04-16,1552.36,1575.35,1552.36,1574.57,3654700000,1564.2585,1547.7583,15.7072,1569.7467,1559.7754,9.9713,10.8026,1551.496,17231906688407.482,15.9485,15.9575,18.3413,85.0,5.0,80.0,1568.425,1567.96,1518.745,1475.295,1655.35,1564.2943,1596.2093,1532.3793,53.4789,1564.2585,1591.1143,1537.4027,30.055,6.9579,0.432,1567.96,1597.35,1538.57,1564.4933,1540.1467,1576.7067,1539.5,1597.35,60.6223,56.053,-39.3777,58.3333,16.6667
2013-04-17,1574.57,1574.57,1543.69,1552.01,4250310000,1564.442,1547.9607,10.5899,1567.018,1559.2002,7.8178,10.2057,1597.35,17246215535578.934,16.5585,16.5675,18.842,80.0,60.0,20.0,1568.425,1567.96,1523.1075,1477.19,1650.51,1563.1244,1596.2594,1529.9894,46.9354,1564.442,1590.8869,1537.9971,-54.2867,-6.1291,0.3996,1568.425,1597.35,1539.5,1567.4267,1559.5033,1582.4933,1539.5,1597.35,21.6249,34.8257,-78.3751,58.3333,16.6667
